unique_id,size,complexity,transformations,n_transformations,final_status,nmae_AutoARIMA,nrmse_AutoARIMA,smape_AutoARIMA,nmae_naive,nrmse_naive,smape_naive,nmae_seasonal_naive,nrmse_seasonal_naive,smape_seasonal_naive,%nmae_arima_vs_snaive,%nrmse_arima_vs_snaive,%smape_arima_vs_snaive,%nmae_arima_vs_naive,%nrmse_arima_vs_naive,%smape_arima_vs_naive,nmae_RF,nrmse_RF,smape_RF,nmae_LGBM,nrmse_LGBM,smape_LGBM,%nmae_rf_vs_snaive,%nrmse_rf_vs_snaive,%smape_rf_vs_snaive,%nmae_rf_vs_naive,%nrmse_rf_vs_naive,%smape_rf_vs_naive,%nmae_lgbm_vs_snaive,%nrmse_lgbm_vs_snaive,%smape_lgbm_vs_snaive,%nmae_lgbm_vs_naive,%nrmse_lgbm_vs_naive,%smape_lgbm_vs_naive
M37813,636,3384.518,['difference'],1,stationary,0.0440391666788132,0.0450870433928864,0.0215677538051636,0.044641649170454,0.0456757060241614,0.0218560624519248,0.0521529110524285,0.0538189649307027,0.0264816760093831,15.557605912848471,16.224618123108712,18.55593355374633,1.3495972994642451,1.288787152986085,1.319124372907422,0.11135231833206906,0.12246050378707328,0.05231823648228902,0.07798714249189945,0.08435157124851385,0.0373948046553936,-113.51122321844763,-127.5415440351806,-97.56391726774166,-149.43594244669484,-168.10861713291197,-139.37631308187218,-49.53555020830994,-56.732057848241666,-41.21011314443885,-74.69592620586945,-84.67491494032694,-71.09579887799208
M37814,636,252.194,['difference'],1,stationary,0.0082735419572156,0.0089751136318698,0.0041496355936411,0.0084477789575627,0.0091734117661738,0.0042374572128941,0.0258042308904005,0.0287746508757227,0.0127314401806226,67.93726582142213,68.80895733319848,67.4063928764558,2.062518458667133,2.161661760733577,2.072507516672107,0.005974010078690986,0.008467054424384344,0.002977939707687548,0.009642418752032401,0.012524505506252715,0.004784968130519306,76.8487187079333,70.57460588851824,76.60956132661248,29.283068263251888,7.7000505351137924,29.7234270914638,62.63241174291498,56.473822878526406,62.41612839840317,-14.141466064286924,-36.5305060483145,-12.920742089364174
M38083,324,785.553,['difference'],1,stationary,0.0103852008627667,0.0125115656971873,0.0051887217333335,0.0145521387814498,0.0173868198176166,0.0072762713367798,0.0146095814345345,0.0184194862937806,0.007344846575268,28.915137580752592,32.07429622284343,29.35561444121569,28.63453943962399,28.039941585462124,28.689826242380988,0.015841719384996823,0.016356468413841283,0.007849433154113622,0.015072628525327593,0.01558409571471365,0.007474348456222291,-8.433766264855226,11.200192269400592,-6.8699403544343,-8.861794289585143,5.926048665503218,-7.8771363904013185,-3.1694754080943786,15.393429186048083,-1.7631665907135132,-3.5767233373370706,10.368337176166062,-2.722233823816588
M38116,324,1805.242,['difference'],1,stationary,0.0164798433033376,0.018565363169103,0.008257849716634,0.0432906094690034,0.0482110590323201,0.022003510216716,0.0470834423227831,0.0500365424434974,0.0240398368981888,64.99864391741124,62.89639079265418,65.64931055228504,61.93205984975242,61.49148443999744,62.47030753138388,0.008594734987947158,0.009732418795679137,0.004320961145717212,0.008861248294515192,0.010164703311317911,0.004458011041440262,81.74573785615445,80.54937787384242,82.0258300253162,80.14642183750937,79.81289150036169,80.36240080260198,81.17969320559355,79.68544025040066,81.45573507707061,79.53078415109874,78.91624138664197,79.73954611090404
M38298,324,209.01,"['difference', 'detrend']",2,stationary,0.0064098108956233,0.0073960463018531,0.0032035876044861,0.0090716661626852,0.0105246967128683,0.0045353556544938,0.0242515875415784,0.026103078999185,0.0122656842609208,73.5695204091941,71.66600038989996,73.88170495556501,29.34251789391223,29.726751243955725,29.36413704817477,0.004700127267182254,0.005306682142149872,0.0023489903229557845,0.00810212506399084,0.010352929652669943,0.00406337927795947,80.6193006576412,79.67028279569793,80.84908862003071,48.188930424760876,49.57876424446972,48.20714180092322,66.59136211144914,60.33828172916618,66.87197231298674,10.687574711274168,1.632038099381438,10.406601212557117
M38505,324,667.907,['difference'],1,stationary,0.0107110389882751,0.0126951908267164,0.0053344653594928,0.0096896503300098,0.0122246466467183,0.0048397227464199,0.0058980480269625,0.0076762535423207,0.0029505005864637,-81.6031157988274,-65.38264085110448,-80.79865443735747,-10.541027007981896,-3.849143403457017,-10.222540401489812,0.01192078350611355,0.014199230641679104,0.0059282907645164555,0.01398242450285253,0.017036001083420654,0.006940123877615092,-102.11404606436822,-84.97605066580911,-100.92491395237317,-23.0259410826592,-16.15248319255822,-22.492363202040952,-137.06867829717368,-121.93119325068955,-135.2185222214487,-44.30267374610606,-39.357820113303326,-43.39920365787331
M38515,324,1481.52,['difference'],1,stationary,0.0063988345384333,0.0083159226178326,0.0031970561993622,0.0129017636047712,0.0154766053719411,0.006453788345102,0.0071098202818745,0.0089316837159627,0.0035576813071677,10.00005225524152,6.894121172579848,10.136520859216496,50.40341201053322,46.26778664971768,50.46233268885351,0.005814351406020127,0.006707783334341397,0.0029051856230393825,0.004480655797806785,0.005328557454609752,0.002232772269265321,18.220838565455598,24.89900507388937,18.340475939026,54.933669658387466,56.658561918865445,54.98480167475237,36.979338152476295,40.34095223181093,37.240801620793576,65.27098205279631,65.57024407774612,65.4036954750794
M38691,323,7813.744,['difference'],1,stationary,0.408474910602805,0.4626801825313764,0.2542998522767083,0.1452143479120481,0.1671200887309877,0.0752903807344175,0.7558535005321363,1.0619549030622826,0.2318335556862921,45.95845487052315,56.4312777127184,-9.690700953065097,-181.29101323390285,-176.8549167516002,-237.75875456618607,1.9507256324758837,2.179418404148735,0.9133572199991745,2.00209368543493,2.280393226785785,0.9081728531559907,-158.08250290599076,-105.22702026838462,-293.97110452599577,-1243.342211375269,-1204.1031875329681,-1113.1127656546055,-164.87853585720185,-114.73541109984802,-291.7348592905567,-1278.716162846069,-1264.5237051402728,-1106.226936691313
M38752,95,2801.81,['difference'],1,stationary,0.1683511499104316,0.1703333148692015,0.0918431899455227,0.2186588921282798,0.221617702155308,0.1223898460826052,0.3002987438361588,0.3073455875638466,0.1772704365998565,43.93877651307027,44.57922229522255,48.19035158533757,23.007407440962616,23.14092547091148,24.95848889005504,0.08599056104725039,0.10363968628352566,0.046197235188475315,0.07257833927221678,0.09413956441687833,0.038641448856476183,71.36499475530063,66.27910388920225,73.93968443099513,60.673650081057474,53.234924252171986,62.25402950723936,75.83128775529774,69.37012658516785,78.20197795095436,66.80750617283951,57.52164041891109,68.42756969365276
M38868,251,142.127,"['difference', 'difference']",2,max_diff_reached,0.0262295081967213,0.0293254816721283,0.0132455664090107,0.0262295081967213,0.0293254816721283,0.0132455664090107,0.0202185792349726,0.0250771451488169,0.0102031048931986,-29.729729729729726,-16.941069240937225,-29.81897714136143,0.0,0.0,0.0,0.05261406394766198,0.056339133462851805,0.02703221074210072,0.04828610884984267,0.05177186892895191,0.024746929905677204,-160.2263162816805,-124.66326660596691,-164.94102555115765,-100.59111880046136,-92.11665162996447,-104.08497384990069,-138.82048431138492,-106.45040981227652,-142.54312941713982,-84.09078999002524,-76.5422628272027,-86.83179821470186
M38878,251,1870.829,['difference'],1,stationary,0.0284206051051309,0.030902515998316,0.0140003749255904,0.0082644628099173,0.0096379370162732,0.004126915248286,0.028099173553719,0.0347500761018655,0.0142977818059776,-1.1439181682600934,11.072091158220164,2.08009105484393,-243.88932177208437,-220.63413514882467,-239.24551591905836,0.0343855846091314,0.0400582945985607,0.01682826972697516,0.02892839175870398,0.032582132896798274,0.014238209203881861,-22.372227579555908,-15.27541545847216,-17.69846508595912,-316.06557377049273,-315.63142123593633,-307.76872590161173,-2.9510412589171358,6.23867181963047,0.41665625412490626,-250.03354028032047,-238.0612764099297,-245.00851961511216
M39183,143,1076.677,['difference'],1,stationary,0.0594827185908647,0.0679031640116767,0.0292897048812153,0.0594827185908647,0.0679031640116767,0.0292897048812153,0.1410373488940826,0.1493784454147302,0.0656482269306719,57.82484635645303,54.54286338088991,55.38385992945879,0.0,0.0,0.0,0.0570123448933335,0.06480923465242495,0.028759779554638914,0.07595273721575743,0.08685312934236374,0.03680033721733399,59.57642047274364,56.61406538775364,56.19107948641049,4.1530948081290315,4.556384675564916,1.809254578444891,46.14707535888451,41.85698672842182,43.94313610907246,-27.688745597149257,-27.907337760326417,-25.642567470645865
M39275,231,3580.225,['difference'],1,stationary,0.0508863806539729,0.0552499349633137,0.0259927754900287,0.0425069992772246,0.0475247572468919,0.0215996817533396,0.0666085001361832,0.0713624312287624,0.0344155740721769,23.603773467449287,22.57840153146946,24.473799462079825,-19.71294497195416,-16.2550598129083,-20.33869659218403,0.0267081744875779,0.03454048858117697,0.013044175878083583,0.035571505691221306,0.04684790835556498,0.01721724161744679,59.90275350297307,51.598497996161974,62.09804360454042,37.16758429972677,27.321062574315608,39.609407087367025,46.59614671026336,34.35214082689061,49.97252818930606,16.31612135397042,1.4242027325056594,20.289373639568684
M39321,167,292.655,"['difference', 'difference']",2,max_diff_reached,0.0457921441553772,0.052964770373713,0.023811217348506,0.0323588753159915,0.0370072934986039,0.0160010098037344,0.0777917982222455,0.0823717076194268,0.0373584326588531,41.13499725954083,35.700288479607,36.262804261775536,-41.51339843615355,-43.11981603224004,-48.81071657708003,0.1460619892575505,0.1651058368562644,0.08144333350425562,0.16032002884664173,0.1814315914215876,0.09038709220162647,-87.76014000892751,-100.43998312999076,-118.00522052938803,-351.381538546143,-346.1440468822532,-408.9887107327936,-106.08860125410536,-120.25959721490366,-141.9456218279189,-395.4437608881074,-390.259011857844,-464.88367490738904
M39548,133,8953.255,['difference'],1,stationary,0.4326817826426896,0.4388227162852939,0.1789002027998526,0.4326817826426896,0.4388227162852939,0.1789002027998526,0.4831726174963078,0.4978342348554052,0.194003923716171,10.449854363695206,11.85364815002146,7.785265693087339,0.0,0.0,0.0,0.14071787964076124,0.1572174509287471,0.06848067336727287,0.2303030521904259,0.3212076536134374,0.15685288833932332,70.87627184464019,68.41971886999484,64.7013977575729,67.4777433934706,64.17290056002149,61.72129919612965,52.33524337869048,35.47899458808183,19.149630927671286,46.773110995382225,26.802409790333385,12.323806298417152
M39629,88,2304.344,['difference'],1,stationary,0.1655629139072847,0.1867972334867786,0.0881940414763203,0.1655629139072847,0.1867972334867786,0.0881940414763203,0.1894039735099338,0.2166929515936844,0.1009649577185696,12.587412587412588,13.796350036784997,12.648860090494937,0.0,0.0,0.0,0.47814569536423845,0.5475663931163055,0.3310511204989653,0.47814569536423845,0.5475663931163055,0.3310511204989653,-152.44755244755245,-152.69229529118866,-227.88714815464925,-188.80000000000013,-193.1341020931458,-275.36676509812855,-152.44755244755245,-152.69229529118866,-227.88714815464925,-188.80000000000013,-193.1341020931458,-275.36676509812855
M39673,88,691.09,['difference'],1,stationary,0.0418278183641312,0.0482819617686002,0.0210719089924188,0.0418278183641312,0.0482819617686002,0.0210719089924188,0.0609153416415986,0.0866762460862388,0.0294598803715981,31.33450911228689,44.29620115231808,28.47252355873803,0.0,0.0,0.0,0.06181157125732255,0.08337588906863237,0.030077121333665628,0.0673614095401805,0.08098891401114736,0.0332907401210124,-1.4712707695164946,3.8076833811223585,-2.0951916785874056,-47.77622566690714,-72.68537982823894,-42.73562658459991,-10.58201058201064,6.561580977368149,-13.003650052522223,-61.04452054794527,-67.74155615155195,-57.986351084705525
M39785,88,3017.858,"['detrend', 'detrend']",2,max_diff_reached,0.0589203718642364,0.0735645680490751,0.0299139167536538,0.0538096382646316,0.0668176896302832,0.0271697273805348,0.0516013700276409,0.0642476191621394,0.0256410335744444,-14.183735495152552,-14.501625131699972,-16.6642392429458,-9.497803301465389,-10.097443440687409,-10.10017264687431,0.040645202068873294,0.048620104466222586,0.020422108087345698,0.08762468453310901,0.10895197301913846,0.04591249332152442,21.232319903325823,24.323881413376927,20.353803102150444,24.464829388030147,27.23468181068787,24.8350644034187,-69.81077147016018,-69.58133926205154,-79.05866855259663,-62.841987716359746,-63.05857568855405,-68.98400443435251
M40056,88,1729.855,['difference'],1,stationary,0.2242695663892811,0.2674139959932661,0.1215902000635339,0.1569806279225117,0.2009011789154651,0.0805934203936048,0.1937207748830995,0.2395774610641836,0.103254826294613,-15.769496856811664,-11.619012408527428,-17.7574012052525,-42.86448548287399,-33.10723084695692,-50.86864345713048,0.13047639995438026,0.160584415124371,0.05968157210535752,0.10288725599346822,0.13698455283532796,0.04890967669192492,32.64718250630783,32.971818629737506,42.199726398192375,16.883757135443723,20.06795779334801,25.94733935613765,46.88888888888898,42.822437375012775,52.632067238801184,34.45862884160769,31.81495819247128,39.31306494617274
M40073,201,968.88,"['difference', 'difference']",2,stationary,0.1667019135863225,0.1979565532092884,0.0916870315460579,0.0485765336509827,0.0620472183875408,0.0244453668934249,0.0439070875521143,0.0515584708581983,0.0219909687482123,-279.6697136617411,-283.94574143544713,-316.9303889966708,-243.17375295664,-219.04178519796216,-275.06915705453844,0.14887046295824274,0.1864857057097415,0.08136808945680132,0.1835767627316533,0.22974073935530556,0.10344574662445903,-239.05793177820107,-261.69751081763985,-270.0068441205708,-206.46580101384217,-200.55449793892484,-232.85689599810016,-318.1028006327268,-345.5926165598733,-370.4010442144273,-277.91243823742775,-270.26758866186003,-323.17117626196466
M40206,221,12145.396,['difference'],1,stationary,0.0359326889569133,0.0477018153145282,0.0180725285590711,0.080549630927791,0.0939549706372561,0.0394635977562748,0.0665816586988058,0.0829878176003149,0.0328899514930478,46.03215110716704,42.51949660338197,45.05151957158948,55.39062247333536,49.22906687002581,54.20455917200931,0.12289482030521663,0.14123966407055388,0.05845407178746376,0.11057616170733568,0.13212892555895547,0.05294678041822603,-84.57758894405681,-70.19325023196892,-77.72623288854544,-52.57030837966984,-50.32697377540122,-48.121497052734945,-66.07600932194703,-59.21484547926479,-60.98163121164164,-37.27705569062393,-40.630053591397974,-34.16612632538646
M40226,221,6512.598,['difference'],1,stationary,0.0439414639309298,0.0520901307496796,0.0221194317019968,0.0647191481184223,0.0739072457187734,0.0330149338240602,0.0869650305777556,0.1004094871045623,0.0453317392793842,49.47226070179824,48.12230173485988,51.20542018987526,32.10438454701805,29.51958871814914,33.00173848636682,0.07812274785829966,0.08857343085194008,0.04041241933558434,0.08361221058112235,0.09471292162619199,0.04339666345253554,10.16763020804097,11.787786785820979,10.851822634648052,-20.710408170626124,-19.844042340548597,-22.406482929652583,3.855365742251412,5.673333907619839,4.26869971814359,-29.19238434370266,-28.151063816647792,-31.44555637700378
M40502,180,4896.165,['detrend'],1,stationary,0.3239254777008,0.3517441556369737,0.1441829788469369,0.3239254777008,0.3517441556369737,0.1441829788469369,0.1779100529100528,0.2093130190068425,0.0863191589465997,-82.07261051435304,-68.04695537140717,-67.0347355169829,0.0,0.0,0.0,0.23386804085377472,0.2627670295846125,0.10862789211303457,0.1823264570720479,0.19453028826191118,0.08624318356055026,-31.452965714092045,-25.537833638538554,-25.844474666668038,27.801899833951488,25.295978519168983,24.659697710675836,-2.482380331946688,7.062499415981409,0.08801682844991074,43.71345583367257,44.69551657236887,40.18490653317331
M40565,180,1679.128,"['detrend', 'detrend']",2,max_diff_reached,0.1847795522231939,0.2038228762000661,0.0849380152128241,0.0842704033058596,0.0962300411388319,0.0412993414139858,0.1692230056107914,0.1936060690141924,0.0935965395581014,-9.192926550531894,-5.277111010980154,9.250902208732224,-119.26980882307656,-111.80794873194432,-105.66433338828078,0.2866275553297633,0.3300075202049993,0.12252071275584783,0.3810645887294794,0.4208129897273734,0.15695563216943173,-69.3785985511919,-70.4530864581564,-30.90303694378715,-240.12837732536775,-242.9360689235232,-196.6650521801223,-125.18486027007359,-117.35526777134528,-67.69384093735566,-352.1926723744334,-337.2989814274972,-280.04391061858325
M40738,323,18417.405,['difference'],1,stationary,0.179174624348702,0.1844139301786158,0.0826523842362385,0.179174624348702,0.1844139301786158,0.0826523842362385,0.1131754288553143,0.1369074264210645,0.053002345278996,-58.315834241514,-34.69972739933266,-55.94099431104287,0.0,0.0,0.0,0.32198052696838264,0.33353296517892095,0.13822941329053073,0.1541490509359439,0.18246379024054135,0.07065731468323339,-184.49684726179294,-143.61933745882158,-160.79867327174463,-79.70208010134175,-80.86104713232594,-67.24189455375056,-36.20363756960981,-33.275305080504815,-33.30978905047392,13.967141554629075,1.0574797338713053,14.512672155615732
M40790,323,2473.396,['difference'],1,stationary,0.0527973322836779,0.056591982007779,0.0258205708613573,0.0527973322836779,0.056591982007779,0.0258205708613573,0.0390650575685756,0.0493982651229773,0.0194199380737129,-35.15232171614331,-14.562691355440894,-32.959079289281306,0.0,0.0,0.0,0.12965466695253988,0.1364247809505041,0.06061194326394605,0.07764184960812051,0.08337607783308094,0.03729063006305357,-231.89421703767223,-176.17322310990826,-212.11192864714238,-145.57048878134725,-141.06733164382098,-134.742847435093,-98.75012207988284,-68.78341299135843,-92.02239431201217,-47.05638760487753,-47.32842864846166,-44.42217510714372
M40814,216,247.217,['difference'],1,stationary,0.0116809023830173,0.0131732421373925,0.0058394762576836,0.0239001656455667,0.0277785806516728,0.0120361153550875,0.0240656386199683,0.0280820693230025,0.0121248293660868,51.46232116472819,53.09020148810018,51.83869330139467,51.12627018472546,52.577698973978336,51.4837130967228,0.01883760232841783,0.021368507612713496,0.009457173548879285,0.01826387968694101,0.021547674323972164,0.009166884341420396,21.724070464569106,23.90693375573221,22.001594716614814,21.18212648491805,23.07559597568314,21.426695658231054,24.108061392616932,23.268922684689418,24.39576620302624,23.582622991866902,22.43061445734959,23.838513748161443
M41000,577,1271.031,['difference'],1,stationary,0.0687949096760489,0.0747949839740938,0.0334947178665604,0.0700300505449549,0.0761078664457776,0.0340723215208725,0.0703122008205687,0.0822950379679117,0.0340970975713471,2.157934365319913,9.11361629937191,1.766659767818164,1.7637297978432214,1.725028611358024,1.6952283511360446,0.05058209988038081,0.06468110685786721,0.024780990460190205,0.08230919770856192,0.09378680859727619,0.03962282497265876,28.060707402030534,21.40339386794192,27.32228774505876,27.77086481194202,15.013900824629333,27.269439374685646,-17.062468174774708,-13.964111218765504,-16.205858547781812,-17.5341115250582,-23.228797464837346,-16.290358872042383
M41212,308,3829.047,['difference'],1,stationary,0.1388663920066476,0.1837323902729652,0.0701800744475722,0.221904138720759,0.2607426684307285,0.1197867978699239,0.1121380664158351,0.1482459032569785,0.055992395812268,-23.83519392219356,-23.937583593438173,-25.338581122466696,37.42054888782626,29.534973551220894,41.41251315209165,0.11099150993167808,0.1433455791526698,0.05576793797223102,0.1217716681265909,0.1537137356479345,0.06213150026380841,1.0224507348872096,3.305537621376417,0.4008720055300845,49.982226302075325,45.02411898467151,53.44400304214722,-8.590839862560212,-3.688353115214065,-10.964175335743223,45.124201455374106,41.0477247268137,48.13159599501373
M41311,476,7152.671,['difference'],1,stationary,0.0308712968464223,0.0348670168327993,0.0155391896346158,0.0619801680535318,0.0672754692553336,0.0318044737027853,0.0270123450083522,0.0310610694140192,0.0136475457202819,-14.285882387763408,-12.253111340275638,-13.860689336417442,50.19165353059554,48.1727630907085,51.14149732572072,0.016870203918408284,0.020286372791550718,0.008353486167908424,0.03278667458484192,0.03923829511712359,0.01605169960891178,37.54631849551741,34.68874969773384,38.791293767243914,72.78128722749247,69.84581004621917,73.73487061608927,-21.37663196106928,-26.32628514526822,-17.616016373237116,47.1013461007006,41.67518182860869,49.530057441239656
M41349,246,128.658,['difference'],1,stationary,0.0250409092417957,0.0265550324130013,0.0123848699179944,0.027935962179005,0.0293008633604284,0.013794774784637,0.0419576662726979,0.0433799204139625,0.020557247716635,40.31863192998886,38.78496742365118,39.75424099222928,10.363176033310213,9.371160547901871,10.220571837191905,0.02221841747509155,0.023821863477167714,0.010999955824183678,0.02873034196662347,0.030813701107112134,0.014170360628571422,47.04563087306596,45.08550672790013,46.49110632021778,20.466610984354837,18.699107312517697,20.25998252299025,31.525405202723412,28.96782471460167,31.068784966264158,-2.843574108986576,-5.163116622450324,-2.7226674577732517
M41546,377,11588.206,['difference'],1,stationary,0.2629294669863572,0.284718682369257,0.1467007518594364,0.2757589042320795,0.2963330410744214,0.1550976148087062,0.2760842864008883,0.304833283312747,0.1579630527160584,4.764783822368527,6.598557980577581,7.12970575269023,4.652410873712,3.91936000894597,5.413921393714674,0.5073573880244251,0.5392964522697358,0.33910240761764415,0.499952514034143,0.540804473357166,0.3363746917005279,-83.76902019252071,-76.91521293507793,-114.67197663442678,-83.9858587476224,-81.98998340326698,-118.63805451546445,-81.08691391011902,-77.40991648944113,-112.94517035269497,-81.30058770953829,-82.4988774104835,-116.87934538219989
M41568,313,1429.655,['difference'],1,stationary,0.0325288455917457,0.0384402016511981,0.016332310403633,0.086913366456205,0.0947903028836205,0.0448618503798367,0.0474545685770305,0.0599409703881106,0.0239866119275837,31.45265763201847,35.86990433704634,31.910723978272888,62.57325320825452,59.447115916072846,63.59421141716074,0.03618152805785939,0.04514859807717705,0.018008446511513246,0.03070155973002968,0.038355596193268754,0.015478639649054224,23.755437794934707,24.678232960118457,24.922925480758657,58.370582646696825,52.37002446061537,59.85799435591894,35.30325814638173,36.011052298751814,35.46967076557247,64.67567535138572,59.536371309668546,65.49709938845692
M41714,258,6338.126,['difference'],1,stationary,0.0567245486783252,0.075914740445957,0.0283710678759423,0.05304274093831,0.0726001843664904,0.0264500406368317,0.0813773438648785,0.1023128921555185,0.0415867873191318,30.29442104609309,25.80139330773252,31.77864965084628,-6.941209437681904,-4.565492647696913,-7.262851749405637,0.10698255418120806,0.1254981346409221,0.051527942567696355,0.08594356421074525,0.09849101289593276,0.04213028193620813,-31.464789952895543,-22.661115326660276,-23.904600209382316,-101.69122539431244,-72.86200542880088,-94.81233800428896,-5.611169066231312,3.735481598718153,-1.3068925303260945,-62.027004431576636,-35.662207686338355,-59.28248472156101
M41767,180,34654.117,['difference'],1,stationary,0.1703374830157988,0.2489448452595152,0.0836893263320637,0.1672020512705025,0.2431286240722746,0.0819118171790633,0.1782735084489896,0.2440471038120087,0.0896961813356276,4.451601083209486,-2.00688365934442,6.696890451877049,-1.8752352148023188,-2.3922404074937647,-2.170027737407664,0.19447940669024769,0.22397791081054158,0.09173120769624848,0.1510325020990999,0.18954512785196365,0.07376404205446147,-9.090469123680919,8.223491566991333,-2.268799329378553,-16.314007640740837,7.87678264326462,-11.987758122517908,15.28045674699015,22.332564127467922,17.762338422804,9.670664354017525,22.039155786273128,9.94700814265956
M42081,193,5891.14,['difference'],1,stationary,0.0967141768211199,0.1169233068748921,0.0496738521980875,0.1084381451913476,0.1272913608883612,0.0561772460929626,0.0850296101640452,0.1026045617342693,0.0431783859220292,-13.741761998593164,-13.955271479747852,-15.043328131319434,10.81166442817686,8.145135648728122,11.576562304448364,0.0691492365693577,0.08912204191505203,0.03529258933290851,0.08017546666444944,0.1067772720866416,0.04178686561847945,18.676286488965367,13.140273289344584,18.26329637092208,36.23163099356001,29.985789064495076,37.17636269583948,5.708768381074308,-4.066788339468778,3.2227242261036313,26.06341013766553,16.115853156532083,25.616030466623137
M42166,92,758.752,['detrend'],1,stationary,0.0176896474959272,0.0212650445198499,0.0089284007490781,0.0422224354668457,0.0431479569966075,0.0215462539530812,0.0758564437194127,0.0826332892338263,0.0396672066718052,76.68009910751952,74.26576538702643,77.49173310097414,58.10367805566861,50.715987499658766,58.56170279752357,0.05167063050790478,0.057357619268772746,0.02651036882495468,0.06347500703531729,0.07113559252451081,0.03301331289083275,31.883663437966366,30.587757306297387,33.16804723787668,-22.37719102792658,-32.93241038801091,-23.039340772104815,16.322195026560195,13.914122039582159,16.774293778800224,-50.33478370796431,-64.86433536147223,-53.22066175736185
M42213,92,2106.205,['difference'],1,stationary,0.0721962025690513,0.0930272201151802,0.0348100833180314,0.2283797216699801,0.2603447612404111,0.1235078736117851,0.5016153081510935,0.521663460743718,0.3321601517131484,85.60725691662807,82.16719645601506,89.52009049294595,68.38764753668526,64.26768118092617,71.81549459150446,0.09938991132715475,0.1143763314700259,0.05067766034891256,0.10922941937529165,0.13053129763649973,0.05851142504550608,80.18602907205991,78.07468989548101,84.74300421422089,56.48041314684759,56.06735817341569,58.96807315442526,78.22446452483659,74.97787223770558,82.38457420502498,52.172014845900584,49.86213779966837,52.625348219157644
M42305,315,12891.051,['difference'],1,stationary,0.1221465496852017,0.1424561613720045,0.0631104469907369,0.0903139164008729,0.1113067477621671,0.0456543824344391,0.1772704381400033,0.1925697797969706,0.096840773430831,31.0959283641338,26.02361516838296,34.83070740258613,-35.246653619841446,-27.985197875330385,-38.23524407840822,0.03266919247907015,0.038979876649283,0.016379451569175082,0.06425453054195096,0.07502676155860587,0.03091441902090951,81.57098678050937,79.75805098267232,83.08620327069755,63.827066989252614,64.97977217646084,64.12293695419842,63.75338651151496,61.039181933059396,68.07706307406737,28.85423077353123,32.59459730247614,32.28597700274792
M42545,332,12292.237,['difference'],1,stationary,0.1149758483698676,0.1283540628984963,0.0588404385330682,0.1283099887537061,0.1465626430244286,0.0660819108077582,0.0812800327164911,0.1009681775250503,0.042711804814002,-41.45644942209755,-27.123283835297023,-37.76153639328002,10.392129648950158,12.42375256762894,10.958327606107687,0.07989440472539083,0.09969465392591645,0.04215455893210281,0.11885787211859819,0.14523950960845053,0.06419056062005674,1.7047581611260083,1.26131186117318,1.3046647977668797,37.73329301840255,31.978127667021084,36.20862590560298,-46.23255939522134,-43.84681705522165,-50.28763335941605,7.36662572175224,0.9027767162724583,2.862129990768087
M42554,193,2967.175,"['detrend', 'detrend']",2,max_diff_reached,0.0918722679058068,0.1378093191765551,0.0500884233719853,0.1755930430285897,0.2241670603698161,0.0859994845844741,0.1583026519329901,0.2144874142359219,0.0888500835417098,41.96416371805532,35.74946125977632,43.62591302632617,47.67886795443918,38.52383175779424,41.75729818149624,0.1476105916683171,0.19910181880396757,0.08524932972086892,0.14712670933897826,0.202642308092039,0.0839319389713209,6.754188975431036,7.173192649444318,4.052617259668125,15.935968121309074,11.181500763090497,0.8722783249570841,7.059858099371979,5.522518039615168,5.535329145841632,16.211538451996987,9.602103111075715,2.404137214476356
M42737,189,21115.503,['difference'],1,stationary,0.2126344887774951,0.2455313664624791,0.1123518850552736,0.1614039067330594,0.1954171066073872,0.0839038476148827,1.1174046823721384,1.2108079388510222,0.3511172046882322,80.97068214121911,79.72169172466175,68.0016007318598,-31.74060844088753,-25.64476607248955,-33.90552191476,0.45749843692826875,0.5508134065731247,0.2766303755448604,0.4977820795598744,0.6329177292540903,0.3722064943716863,59.05705031081082,54.50860628682277,21.21423506134111,-183.44941965061003,-181.86550099718994,-229.69927292797027,55.45194257615488,47.72765283859239,-6.006339023512082,-208.40770191711638,-223.88041161907398,-343.610757971563
M42944,100,2552.127,['difference'],1,stationary,0.4031585834825615,0.4390604081806866,0.2449268641081036,0.1970065251513836,0.2559980396648621,0.1022048118701706,0.4570394634941145,0.506724712468416,0.2936181076737347,11.78910888780325,13.353267094102284,16.583188261582364,-104.64224886600417,-71.50928528807454,-139.64318276837182,0.2115351421889489,0.27391638740399954,0.11368149053483106,0.17816702834638246,0.249037580509469,0.08904811646663309,53.71621947659824,45.94374802253745,61.282534161294734,-7.374688237560273,-6.999408183982614,-11.229098175180969,61.017145656465445,50.853476378460336,69.67213051942205,9.562879600320091,2.718950178097203,12.872872776528643
M42955,97,7645.471,"['difference', 'detrend']",2,stationary,0.4977566566793649,0.6217613616431285,0.2762217231345562,0.5643170442652155,0.6978357494107277,0.3326034470310773,0.59086750599164,0.7076153570324074,0.3661266071316741,15.758329637032444,12.132862088993216,24.55568162648842,11.79485685613436,10.9014747140482,16.95163546854434,0.3986513971385294,0.47561988682928413,0.21393397616891222,0.43399681713825805,0.5136811972566959,0.23804702814795153,32.53116932374179,32.78553353845574,41.56830669999004,29.35683917582103,31.84357676847151,35.678966024389105,26.549215731555464,27.406720027817272,34.98231936409361,23.093441612532622,26.389383506009413,28.4291758630784
